time_index,significant_wave_height_0,mean_absolute_period_0
1996-12-14 12:00:00+00:00,3.12302,10.0763
1996-12-14 15:00:00+00:00,3.06954,10.1993
1996-12-14 18:00:00+00:00,2.99908,10.2572
1996-12-14 21:00:00+00:00,2.87119,10.2009
1996-12-15 00:00:00+00:00,2.70678,10.0314
1996-12-15 03:00:00+00:00,2.57193,8.6712
1996-12-15 06:00:00+00:00,2.37043,8.6819
1996-12-15 09:00:00+00:00,2.17905,9.5488
1996-12-15 12:00:00+00:00,2.04389,9.4716
1996-12-15 15:00:00+00:00,1.93729,9.3999
1996-12-15 18:00:00+00:00,1.8591,9.3754
1996-12-15 21:00:00+00:00,1.80538,9.4208
1996-12-16 00:00:00+00:00,1.7577,9.4795
1996-12-16 03:00:00+00:00,1.70993,9.5133
1996-12-16 06:00:00+00:00,1.68309,9.5707
1996-12-16 09:00:00+00:00,1.68691,9.6242
1996-12-16 12:00:00+00:00,1.71246,9.4984
1996-12-16 15:00:00+00:00,1.71872,9.157
1996-12-16 18:00:00+00:00,1.6816,8.8228
1996-12-16 21:00:00+00:00,1.6359,8.5309
1996-12-17 00:00:00+00:00,1.60943,8.0653
1996-12-17 03:00:00+00:00,1.66922,7.0558
1996-12-17 06:00:00+00:00,1.69881,6.9201
1996-12-17 09:00:00+00:00,1.72177,6.7618
1996-12-17 12:00:00+00:00,1.73159,6.4881
1996-12-17 15:00:00+00:00,1.76729,5.9311
1996-12-17 18:00:00+00:00,1.78036,5.7058
1996-12-17 21:00:00+00:00,1.68933,5.8599
1996-12-18 00:00:00+00:00,1.61454,5.9891
1996-12-18 03:00:00+00:00,1.64597,5.6869
1996-12-18 06:00:00+00:00,1.62597,5.6623
1996-12-18 09:00:00+00:00,1.55583,5.818
1996-12-18 12:00:00+00:00,1.4521,6.3644
1996-12-18 15:00:00+00:00,1.39271,6.4733
1996-12-18 18:00:00+00:00,1.32098,6.8821
1996-12-18 21:00:00+00:00,1.26752,6.9947
1996-12-19 00:00:00+00:00,1.1793,8.9346
1996-12-19 03:00:00+00:00,1.1416,9.3677
1996-12-19 06:00:00+00:00,1.11248,9.7137
1996-12-19 09:00:00+00:00,1.09605,9.805
1996-12-19 12:00:00+00:00,1.11217,8.4082
1996-12-19 15:00:00+00:00,1.10005,8.4378
1996-12-19 18:00:00+00:00,1.08533,8.5748
1996-12-19 21:00:00+00:00,1.12431,7.4131
1996-12-20 00:00:00+00:00,1.28143,5.6541
1996-12-20 03:00:00+00:00,1.60321,5.0969
1996-12-20 06:00:00+00:00,1.83415,5.2179
1996-12-20 09:00:00+00:00,1.79552,5.6804
1996-12-20 12:00:00+00:00,1.78809,6.019
1996-12-20 15:00:00+00:00,1.84693,6.0901
1996-12-20 18:00:00+00:00,2.08279,5.7382
1996-12-20 21:00:00+00:00,2.49437,5.9573
1996-12-21 00:00:00+00:00,2.59643,6.7109
1996-12-21 03:00:00+00:00,2.81556,7.352
1996-12-21 06:00:00+00:00,3.2331,7.8942
1996-12-21 09:00:00+00:00,3.75085,8.4692
1996-12-21 12:00:00+00:00,4.05053,9.1374
1996-12-21 15:00:00+00:00,4.11934,9.4219
1996-12-21 18:00:00+00:00,4.23395,9.3053
1996-12-21 21:00:00+00:00,4.42705,8.7753
1996-12-22 00:00:00+00:00,4.27615,8.7226
1996-12-22 03:00:00+00:00,3.87612,9.0059
1996-12-22 06:00:00+00:00,3.45788,9.4355
1996-12-22 09:00:00+00:00,3.14627,9.468
1996-12-22 12:00:00+00:00,2.94139,8.6399
1996-12-22 15:00:00+00:00,2.73273,8.3788
1996-12-22 18:00:00+00:00,2.5568,8.0535
1996-12-22 21:00:00+00:00,2.37703,8.1468
1996-12-23 00:00:00+00:00,2.18742,8.5921
1996-12-23 03:00:00+00:00,2.10119,8.3113
1996-12-23 06:00:00+00:00,2.46439,6.638
1996-12-23 09:00:00+00:00,3.27235,6.8085
1996-12-23 12:00:00+00:00,3.73778,7.6511
1996-12-23 15:00:00+00:00,3.50172,8.31
1996-12-23 18:00:00+00:00,3.42367,7.3248
1996-12-23 21:00:00+00:00,3.19391,7.4011
1996-12-24 00:00:00+00:00,2.86586,7.3127
1996-12-24 03:00:00+00:00,2.54598,7.7879
1996-12-24 06:00:00+00:00,2.30432,7.9376
1996-12-24 09:00:00+00:00,2.09442,7.9014
1996-12-24 12:00:00+00:00,1.93911,7.8352
1996-12-24 15:00:00+00:00,1.97241,6.5404
1996-12-24 18:00:00+00:00,2.13646,6.0129
1996-12-24 21:00:00+00:00,2.52562,5.8943
1996-12-25 00:00:00+00:00,3.03625,6.1256
1996-12-25 03:00:00+00:00,3.00299,6.5415
1996-12-25 06:00:00+00:00,3.00626,6.4579
1996-12-25 09:00:00+00:00,2.66538,6.5644
1996-12-25 12:00:00+00:00,2.16985,6.6245
1996-12-25 15:00:00+00:00,1.90815,6.7686
1996-12-25 18:00:00+00:00,1.74908,7.0697
1996-12-25 21:00:00+00:00,1.67043,7.2989
1996-12-26 00:00:00+00:00,1.64567,7.5871
1996-12-26 03:00:00+00:00,1.66738,7.8867
1996-12-26 06:00:00+00:00,1.79229,7.1648
1996-12-26 09:00:00+00:00,2.84727,6.3035
1996-12-26 12:00:00+00:00,3.10882,6.525
1996-12-26 15:00:00+00:00,3.1617,6.5307
1996-12-26 18:00:00+00:00,4.2586,7.8631
1996-12-26 21:00:00+00:00,3.40284,8.1205
1996-12-27 00:00:00+00:00,3.30516,7.5962
1996-12-27 03:00:00+00:00,3.40146,7.2343
1996-12-27 06:00:00+00:00,3.72302,7.2665
1996-12-27 09:00:00+00:00,3.7145,7.5965
1996-12-27 12:00:00+00:00,3.22121,7.5972
1996-12-27 15:00:00+00:00,2.8751,7.6989
1996-12-27 18:00:00+00:00,2.73327,7.688
1996-12-27 21:00:00+00:00,2.72935,7.8688
1996-12-28 00:00:00+00:00,2.75478,8.5159
1996-12-28 03:00:00+00:00,2.86722,8.9859
1996-12-28 06:00:00+00:00,2.90602,9.2543
1996-12-28 09:00:00+00:00,2.80469,9.3095
1996-12-28 12:00:00+00:00,2.64182,9.2202
1996-12-28 15:00:00+00:00,2.47003,9.0806
1996-12-28 18:00:00+00:00,2.31602,8.9443
1996-12-28 21:00:00+00:00,2.18511,8.8226
1996-12-29 00:00:00+00:00,2.063,8.7032
1996-12-29 03:00:00+00:00,1.9922,7.1687
1996-12-29 06:00:00+00:00,1.9347,6.3323
1996-12-29 09:00:00+00:00,6.02617,8.6116
1996-12-29 12:00:00+00:00,8.47041,10.1717
1996-12-29 15:00:00+00:00,8.13821,10.7642
1996-12-29 18:00:00+00:00,7.74326,10.8301
1996-12-29 21:00:00+00:00,6.61471,10.5002
1996-12-30 00:00:00+00:00,5.3531,9.9187
1996-12-30 03:00:00+00:00,4.56076,9.4525
1996-12-30 06:00:00+00:00,4.08154,9.221
1996-12-30 09:00:00+00:00,3.90639,8.4925
1996-12-30 12:00:00+00:00,3.57786,8.6413
1996-12-30 15:00:00+00:00,3.63943,8.1952
1996-12-30 18:00:00+00:00,4.22358,8.647
1996-12-30 21:00:00+00:00,4.32538,9.8083
1996-12-31 00:00:00+00:00,4.35495,9.106
1996-12-31 03:00:00+00:00,4.37508,8.7608
1996-12-31 06:00:00+00:00,5.31366,8.4649
1996-12-31 09:00:00+00:00,5.38434,9.1952
1996-12-31 12:00:00+00:00,4.64638,9.4018
1996-12-31 15:00:00+00:00,4.26952,9.824
1996-12-31 18:00:00+00:00,4.06306,10.6734
1996-12-31 21:00:00+00:00,4.29638,9.0612
